timestamp,reviews,rating,isEdited,userName,title,developerResponse
2021-11-18 07:37:49,The way binance updates the app especially on iPhone is too bad if not worse. I find it difficult to use the app to trade because of consistent updates and it can not be updated on iPhone without availability of WiFi. The updates become headache to those who have access to WiFi always. Do something about it.,1,False,Noblecity,Mr Idowu,
2021-03-16 00:28:03,"I can’t find the barcode scanner feature 
Why is it",5,False,aniemezie,Complaint,
2021-02-19 16:24:21,Hello I got an in app notification about a new app to upgrade but I can’t login into my binance account after the upgrade,5,False,Kachi95,Can’t login into my binance app,
2023-03-31 07:45:47,The app is really user friendly and has all the clicks and graphics in the right place,5,False,OPPI33,Nice Experience,"{'id': 35756302, 'body': ""Hello! Thank you very much for this feedback, we're glad you're enjoying our app!\nIf you have further inquests, remember that we are always ready to help, and only a chat away:\n👉 http://binance.com/en/chat \n*RL"", 'modified': '2023-04-04T06:07:11Z'}"
2023-04-10 05:40:15,"Binance Mock future trading is not work, in-fact the whole of the future trading is not working, don’t make use of your app to check if they are working?…. I bet you, if you continue doing like this, you will lose many customers (I mean 50% to 60% of your customers including me)…",1,False,Darkwest0,Fix the trading problem,"{'id': 35978448, 'body': 'Hey there, we would like to provide assistance to you. Firstly, please refer to our FAQ here: https://www.binance.com/en/support/faq/b3706b248f2b4b1caabb4bf253bf067f. Also, you can try updating the app to the latest version and try accessing mock trading again. If you need further assistance, please contact our live chat support via:https://www.binance.com/en/chat. Our team will check on it for you. Thanks -AT', 'modified': '2023-04-16T07:26:14Z'}"
2022-09-27 14:47:42,"It’s show operation anomaly please try again later while my network is good effective, pls fix that.",5,False,AderinsolaOgunderu,Operation anomaly Error,"{'id': 34816499, 'body': 'Since this is a technical issue in our app, we will direct you to our customer support. Our specialized Customer Service team is on standby, both through our app and through our web page: binance.com/en/chat , if you have already contacted our support, please edit your review and enter the Chat ID. LS 💛 It will be a pleasure to help you', 'modified': '2023-02-12T11:49:42Z'}"
2022-08-23 19:37:38,"Best app ever, I’m new on Binance and it is the best so far especially the reward of 5 dollars I got for a start and I was amazed, because I had no dime in my wallet or whatsoever. Thank you Binance 🙏🏽",5,False,Jioneeofficial,Binancified yo!,
2021-11-01 20:06:13,I can’t access my account anymore,5,False,"""""kcee""""",Network issues,
2022-06-25 07:35:37,"4 stars because Binance should have never removed the phone number option from P2P trading. Transactions have been slower since the upside when it was removed. Please consider to add it back, thank you.",3,False,Choslayder,Good app.,"{'id': 35249118, 'body': ""\nHi! let us know if your experience has gotten any better. And if it did, don't hesitate to change your rating! Also, if you have further inquests, remember that we are always ready to help, and only a chat away: 👉 http://binance.com/en/chat *RL\n"", 'modified': '2023-03-07T09:16:42Z'}"
2022-05-20 13:20:43,"Whenever I select add filter on the p2p trade page it shows only adds from verified merchants and all the other merchants just disappear🥺.
Please fix it so that even if a payment filter is added it will show adds from non merchants as default 🙏🏼.",2,False,Avdhool,Bugs,"{'id': 35220215, 'body': 'Hi there, our app has been updated several times, could you update the app to the latest version and try again? On the P2P filter page, check that the last section of ""only show ads from merchant"" is turned ""OFF"" so that you will be able to see ads from non-merchant. You may try it out and see if you are able to get that. If you need assistance, kindly contact our live chat via: https://www.binance.com/en/chat. Thanks! -AT', 'modified': '2023-03-06T07:12:02Z'}"
2022-01-25 11:32:36,This is one of the good things to have experience in life. One of the signs and wonders of 21st century. Thank you binance for the opportunity to have come this far.,5,False,Frankohuz,Binance superb,
2021-03-27 08:48:01,"Scammers are taking over Binance please fix this issue or you will lose customers. People ask for payment before services in P2P trading after that they don’t render any services instead they go with the customers money and even block the customer from calling them, please find a solution to this issue.",1,False,Kingoseleo,Scam,
2023-09-10 00:45:48,This new update is really bad you cannot calculate your profit before jumping into a trade with a merchant on the app again it was easy with the previous update and the update before that why change that with the new bad update you guys rolled out the new update is really bad you guys should fix this.,1,False,b.jay😎,The new update is bad,"{'id': 38835160, 'body': 'Hi there! We appreciate you sharing your opinion! Thank you for taking out time to send us your suggestions!\nYou can leave feedback at any time via this link https://www.binance.com/en/my/user-support/feedback/entry. -SA', 'modified': '2023-09-11T04:20:32Z'}"
2021-11-08 08:12:44,"It keeps saying i have no access to this account, or A server with the specified hostname. Please fix this",5,False,mo_capsy,I can’t access my Binance app,
2021-12-19 14:30:16,Why do I always receive this message “ operations anomaly please try again later” most times I try to use the Binance app.,4,False,obia1212,Problem encountered,
2021-04-19 01:23:15,Binance should be entitled to unique sound alert as notification ... guys what do you think ?,5,False,sagirnaabba,App improvement,
2021-10-14 22:12:41,"Pls I don’t know what is going on 

I don’t have access to my account for the past 1 month now just because I changed my phone …it’s keep saying password incorrect..pls what’s going ?",3,False,adegokeade,No access to account,
2021-10-13 16:14:03,"I just updated my Binance and found out that before I could do anything with I would need to verify my identity 
Do you know how hard and costly it is to get any of the requirements 
And you couldn’t have told me that before I deposited ? 
There are a lot of things I regret in life but is this is definitely number 1 in the chart",1,False,redie ok ./,Verification,"{'id': 25710950, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat www.binance.com/en/chat  if you have already done please edit your review and share the case ID. Thanks"", 'modified': '2021-10-16T03:17:38Z'}"
2021-02-08 22:58:05,Please let you people try another way for us Nigeria,5,False,ALEWAFA,Please let you people try another way for Nigeria,
2023-08-17 06:23:59,I like the app because it do almost everything I need in one app and I really appreciate Binance for it thanks,5,False,queen pech,I like the app,
2023-06-25 19:42:32,"I love the service Binance shows to its users, makes them realize they are the real most important personnel’s. Respect is present",5,False,futureevent,Security,"{'id': 37345886, 'body': ""Hi there, many thanks for your kind words and backing! At Binance, we continually strive to enhance our services for the benefit of our users. Be aware that we're always available 24/7 to assist you here: https://www.binance.com/en/chat | TS"", 'modified': '2023-06-26T23:40:56Z'}"
2022-03-09 00:20:09,"My app keeps giving me problems please help me out anomaly, please try again",5,False,Authurmalik,Problem my app saying operation,
2021-11-08 08:13:44,"Binance, is, doing a nice job. Their system is very secure and safe.

But one thing I will like them to review and make an amendment is Nigeria system of verification 

Here in Nigeria, a Plastic ID Card is very difficult to get so it is affecting those who wish to trade with Binance facing difficulty verifying their account 

So if the management of Binance will accept the Nigerian NIN slip to enable Nigerians to gain access to Binance 

Thank you",5,False,bencp1996,My Preferred Crypto Platform,
2021-11-17 03:25:27,I have not been able to access my account using the app. It keeps telling me that the internet connection appears to be offline while my connection works perfectly fine,3,False,YoungZaddy,INTERNET CONNECTION APPEARS TO BE OFFLINE,
2021-02-19 17:54:06,I just updated my Binance app and couldn’t find my coins😫 what could be the issue?,5,False,Chinny obi,Problem.,
2021-03-13 14:43:15,"I received access is too frequent each time I tried to sign in to the app from my mobile phone.
This happened when I did a complete restored of my device with its latest iOS",3,False,Lovelycoder,Access is too frequent,
2023-04-29 22:36:54,"Though I am new in the crypto market, Binance has proven to be the most secure, must trustworthy and most versatile. I am confident that Binance will go to greater heights. Certainly 5-Star +!!! 👍🏾👍🏾👍🏾",5,False,Beebeetexy,Binance Rating,"{'id': 36263282, 'body': ""We are deeply grateful for your support and recognition. It's truly fantastic! In case you need anything, our customer service is open 24/7 and you can chat with one of our experts through https://www.binance.com/en/chat - FP\n"", 'modified': '2023-05-01T17:05:53Z'}"
2023-09-19 19:22:12,The transaction speed is bit slow,4,False,j mr zeeto,Transaction,"{'id': 39039825, 'body': 'Hello, we would like to collect more information about your problem to offer you improved support. Please get in touch with our chat support at: https://www.binance.com/en/chat If you have already done this, please update your review to include your case ID, allowing us to further investigate your case and provide a suitable solution. | TS\n', 'modified': '2023-09-20T23:43:47Z'}"
2022-02-18 17:47:44,"My name is haruna,  am enjoy  binance trading very well becouse am earning profit and I make a big capital now  in binance app,thank binance officials for changing my life from proverty",5,False,haruna9355,Appreciate binance app and officials,
2023-08-21 13:12:14,"Say no to Binance all over the world, Binance has assigned AlphaGPT  as a partnership and they scam people billions of dollars. We will not trade in Binance and never allowed people to trade cause the CEO of Binance is the full scammer",5,True,huraira alharun hussain,Reduce minimum of buy,"{'id': 35718246, 'body': 'Thank you for taking the time to give us feedback. We would appreciate it if you could drop your feedback here as well: https://www.binance.com/en/my/user-support/feedback/entry. We work daily to improve our products and services and create a user-friendly environment and will forward this to the team. Consider your voice heard, thanks! -AT', 'modified': '2023-04-02T06:56:43Z'}"
2022-01-22 07:57:16,"In the p2p payment 
There are people who are not buying or selling but are just there to waste peoples time. I used it to sell and it’s very bad, others apps is faster and more better I will recommend you do something about those people wasting peoples time or just take it off your platform",1,False,na me talk true,Useless people,
2023-10-09 18:35:32,"This latest update isn’t cool atall compared to the previous one. I find it difficult to navigate some tabs like the p2p, Transfer, and so many others. 
You guys just made things more difficult for us. 
The previous update, everything was easy to quickly navigate, nothing was hidden unlike this current update.
Please revisit this update and do the needful. 
I spent almost 10mins looking for where the p2p tab was hidden and so many more features. 
It’s tiring. Thanks",2,False,Pjrule09,Update not cool,"{'id': 39446864, 'body': ""Hello there! Thank you for the review and feedback. At Binance, we always value and appreciate our customer's ideas, requests, suggestions and feedback. We are working hard to improve our service and product quality and trying our best to create a user-friendly environment on our platform and we believe our customer feedback is essential for our growth and improvement. We would love to hear more from you so please share your thoughts and insights along with this feedback from here https://www.binance.com/en/my/user-support/feedback/entry so that our related team nca review and consider. Thank you for your interest. ^AE"", 'modified': '2023-10-11T06:46:53Z'}"
2021-11-06 01:36:40,"Beautiful app, but I hate this update because of the structure of the gainers and losers list. I really wish I could downgrade my app back.",5,False,sojiknight_23,Good but not great,
2023-06-10 13:43:56,"It’s nice and realiable app it’s has a tight security and your coins is always safe and secure,legit application",5,False,Dave 466,Please don’t block Nigerians user from the app,"{'id': 37179138, 'body': 'Hey Dave! We appreciate you taking the time to leave us this review. Thank you so much! If you need any assistance from our side please chat with us! the link is  http://www.binance.com/en/chat - FP\n', 'modified': '2023-06-17T23:57:38Z'}"
2022-08-07 21:17:20,"This is basically the best crypto app In Nigeria. I really appreciate the effort you guys are putting into customer service, keep up the good work guys 👍👍👍",5,False,charlex130,✌️,
2023-10-19 21:15:08,Binance is simply the best. They made everything simple and easy to understand,5,False,moguljmc,Wonderful app,"{'id': 39647031, 'body': 'Hi there! We aim to create a user-friendly environment for our customers. Thank you for your feedback. You can always check the Binance Academy as a source of knowledge-> https://academy.binance.com/en\n-SA', 'modified': '2023-10-21T06:29:18Z'}"
2021-11-02 14:24:47,"I bought Bitcoin with my local currency about 3 hours ago, up till now the seller refuse to release coin, I already filed an appeal to binance team, up till now no helpful response, business is getting slower everyday please do something so you can maintain the number spot, I need my coin or money back.",1,False,dknicknamexyz,Coin not yet receive,
2021-04-25 16:16:18,"I have made used of my I.D Card that was given to me in my country 
But it hasn’t been accepted..pls I need my account to be verified to start up with the trading",4,False,ÀRÀ,Difficulty in Verification,
2021-10-23 13:59:08,I keep getting logged out every time..why is that so?,5,False,Heisnova,Fix this,"{'id': 25917499, 'body': ""Sorry to hear you’re having problems with Binance app. We'd love to take a look at your case, please go to your profile->setting->clear cache. If you face the problem again, please connect with our support team via live chat. We will investigate immediately & solve the issue. If you have already done please edit your review and share the case ID. "", 'modified': '2021-10-27T04:56:48Z'}"
2022-09-17 09:15:47,I’ve try to login into my account but they keep saying failed password even though I tried resetting my password but still can’t login please now I have to try once or get restricted 🚫 pls I need some help from any admin Asap.,2,False,Jasx-mg,I need an assist,"{'id': 32458684, 'body': 'Hi, to provide a quicker solution for you kindly reach us to our chat support here: binance.com/en/chat We will assign a specialist for you right away. If you already did, please share your case ID by editing your review so we will check and assist you. | TS\n', 'modified': '2022-10-08T12:58:41Z'}"
2021-12-15 09:10:54,Hello I’ve been trying to reach the customer service for over 24hrs now; and I’m they appear to have disconnected me from reaching them via the app; I’d really appreciate an immediate resolution to this. Thanks,3,False,take4.5,Customer service unresponsive,
2021-07-30 07:40:23,Hey! I have an idea that’ll make this app more interesting and easier for users. I’ll like to pitch my idea please. Tnank you,5,False,umar uak,Suggestion,
2023-09-04 16:46:32,"Just started to understand what’s going on as a Nigerian. May God help us all. Great job, I can’t thank you enough.",5,False,AUDAXS,Awaken,
2021-05-25 11:07:51,If I click on verify it will show me “we are sorry something went wrong “ for days now ...I can’t verify my Binance it is very frustrating,4,False,cfhhddg,Verification,
2022-05-31 23:47:21,Please try to make it possible for people in Cameroon to get crypto through MTN mobile money or Orange money and you’ll have a lot of customers here,4,False,Nientè,Bringing Binance properly to Cameroon,
2022-05-05 21:08:17,I’ve been using Binance for 2 years it was all good till recently when I made mistake in P2p market and I was banned. And I feel it’s unfair because the customer care was adamant and rude while I laid my complaint. The issue wasn’t resolved,2,False,Tjay_,Customer care,"{'id': 35222709, 'body': ""Hey there! We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat www.binance.com/en/chat. To speak with an agent:\n- Choose the closest topic\n- Select: “Unsolved” \n- Select “not relevant” at the bottom of prompt chat\n- Select “yes, transfer to customer service” \n If you have already done so, we would appreciate it if you could update your review. Thank you! -AT"", 'modified': '2023-03-06T08:25:11Z'}"
2021-11-01 23:05:39,"Hi binance, I’m a constant trader on binance. Been trying to verify my account but it’s always rejected and I’m already tired, now I’m trying to log into my account and it’s saying I do not have access to this service. Please work on your service because I really need to keep on trading.",1,False,Ellaxx B,Not able to access my account,"{'id': 26047697, 'body': ""Hi, we are sorry that you're having issues with the app. Can you please connect with our support team via live chat?. Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue. If you have already done please edit your review and share the case ID. Thanks! "", 'modified': '2021-11-03T04:29:41Z'}"
2021-07-12 00:22:27,I’ve been trying to verify my face for months now..and it keeps saying Verification Failed even after I followed exact procedures... I hope you do something about it,3,False,Codeen11,Face verification,
2020-07-11 19:44:02,Have been having the 401 Error responses since I downloaded the app and finding it difficult to access my account pls do well to fix this,3,False,alisi111111-,401 Error issues,
2023-01-04 10:30:43,"My account got locked for reasons unknown and customer service says they cannot resolve or discuss why the account got locked, I don’t remember going against any terms of service, which is very stupid for them to permanently block my account. Switch to a better platform, Binance is lame.",1,False,WiserOne17,Poor Services,"{'id': 34135252, 'body': ""Hi! Thank you for letting us know, please know your feedback is valuable to us. We'd love to have a look together with you, kindly share your CASE ID so we could review. Or connect with us via binance.com/en/chat  | RA"", 'modified': '2023-01-06T17:36:26Z'}"
2022-01-12 05:50:03,"I have been trying to get verified since last year using my NIN as stipulated in the app, but every time, I do get verification failed please use a valid Card. Why putting the NIN slip there since you guys know you won’t be accepting it. Still got verification failed after I got my improved plastic NIN card.",1,False,stubbs00,Worst app ever,
2021-06-21 22:50:11,I tried verifying my account there kept on showing me verify your account after submitting all required.,4,False,pablo cee,Verification,
2020-07-11 06:20:40,The app worked perfectly until I updated it and since then once I enter the app and then go to another app then come back to the app the prices  does not reload please fix,3,False,sir !brahim,New update has a bug,
2023-08-20 16:18:13,"We nigerians invested our hard earned currency in $catly &alphaGPT just because we trusted binance but at the end if the day they betrayed us,Lord 🥺💔",5,False,mujahid naseer abubakar zarewa,Binance the world biggest scammers,"{'id': 38505240, 'body': ""Hi Mujahid. We've been made aware of a scam project that has caught a lot of attention by lying about having a partnership with Binance. Scammers often lie about partnerships to seem credible. Be careful, do your own research. Real partnerships are announced on official Binance channels. You can check our channels at https://www.binance.com/en/community. Also, you might want to check this article: https://www.binance.com/en/support/faq/how-to-protect-your-binance-account-from-scam-be30cd51c32a4e1f9b2ab60807ce0240 Thank you. ^WI\n"", 'modified': '2023-08-24T14:29:30Z'}"
2023-01-14 21:32:34,"Binance is just the perfect wallet for everything i would recommend everyone to use binance, so secure and fast",5,False,ricchmojo22,Best crypto wallet,"{'id': 34307727, 'body': ""Hi! Thank you for the stars and compliments🌟. Don't forget that we are ready to help you 24/7 if you encounter any problems! You can always contact us at http://binance.com/en/chat. Stay SAFU and have fun! ^IC\n\n"", 'modified': '2023-01-16T10:14:00Z'}"
2022-06-06 14:42:13,"Simple but efficient, Binance continues to prove to be the best trading platform in existence. This is unarguable when you consider and compare with regular crypto and forex trading apps.",5,False,Abdullahimahmud,The best trading platform.,
2022-04-05 21:33:58,Pls you guys should work on your network problems,5,False,hvcdbkjd,Network defects,
2021-11-11 16:23:08,"I tried verifying countless number of times but it keeps showing me server timed out 
Pls fix this",5,False,mario xander,Face verification failure,
2022-07-10 02:36:43,I’m tried of this,5,False,Ijoba Gold,I can’t get my wallet address and I did a transaction I can’t see it on my wallet,
2021-10-28 20:08:13,"This is a great app, trading have been easy with Binance but can’t withdraw since today I don’t know what might be the issue please fix this and I can give 5 stars",3,False,ifytatsic,I have been unable to withdraw,
2023-04-26 04:17:21,God forbid I can't use binance again after blocking my account with capital inside and I even did my verification plus and my verification plus was verified but still yet my account is still blocked well there's no problem I hope to recover the money back,1,False,Daniel7297058,Disabled of my account,"{'id': 36200895, 'body': 'Hi Daniel👋👋, thanks for bringing this to our attention. We fully understand your concern and this must be a difficult time for you. Please kindly share the CaseID so that we can check all details about your case and further investigate. If this is your first contact with us, kindly contact us at binance.com/en/chat so that our team can further look into it and assist you! We are always ready to give assistance and we promise, we will follow up with our full attention! ET 💛', 'modified': '2023-04-27T09:01:31Z'}"
2022-09-03 04:51:39,"Please add back the future to call a trader you’re on a trade with. Most traders are almost never online when they post an add. Waiting for close to an hour before confirmation, or worse, it gets canceled, is not cool in any way.

Please add back the call feature. This is so frustrating.",1,False,Quiford,P2P Traders number,"{'id': 33751646, 'body': ""Hi, thank you for your review. With every new app version we are introducing new features and improving existing ones. We are sure that your feedback will only help us improve further. We invite you to share your thoughts with us here: binance.com/en/my/user-support/feedback/entry we're looking forward to hearing from you! - RA\n"", 'modified': '2022-12-15T23:59:20Z'}"
2022-05-07 12:49:08,Binance is the greatest exchanger to ever exist no doubt about it. Their service and product are the best I really appreciate everything about Binance.,5,False,M.R.U,Greatest,
2021-10-20 23:12:24,Just hope it brings more money,5,False,adobe_cc,5 star,
2022-02-11 00:22:18,#StopScammingNigerians trended on twitter. Our voices where suppressed our money stolen and confiscated by Binance with no tangible reason. It is the worst exchange and their policy makes it difficult to sue them to court. They disabled my account with more than $40k worth of crypto assets and have refused to return my money in more than 4months. Trade on Binance at your own risk.,1,False,TobbyCoin,Worst Experience Ever,
2021-12-02 06:27:18,"Have been trying to verify my account which hasn’t been verified even when have used different cards, yet the response I get is Verification Unsuccessful. Please what can I do to verify my account",2,False,taiwolee95,unable to read my ID card,
2021-10-27 23:40:25,That’s the message that keeps popping up when I try to log into my account. Please what can I do?,3,False,The Jade Queen,"“Sorry, you have no permission to access this service”",
2023-08-20 16:51:12,"Say no to Binance all over the world, Binance has assigned AlphaGPT  as a partnership and they scam people billions of dollars. We will not trade in Binance and never allowed people to trade cause the CEO of Binance is the full scammer",5,False,official.stigma,Catly and alpha,"{'id': 38442434, 'body': 'Hi there 👋🏼\nSecurity and protection of our customers play one of the most important roles in Binance! We encourage you to be extra cautious and do your own research DYOR (https://academy.binance.com/en/glossary/do-your-own-research), when deciding to take part in a project. We would like to highlight that real partnerships are announced on official Binance channels! -SA', 'modified': '2023-08-22T01:30:47Z'}"
2021-04-27 08:05:37,I submitted my documents and its past the alloted time and its still not verified..Fix this issue please,4,False,thegrylls,Verification(Taking longer than the alloted time),
2020-06-06 03:42:12,I like what this app does - help me make money. I wish though that every click of a pair will load up the pair especially from open order/ history.,4,False,Ricofx,Good app,
2022-11-14 16:53:42,"I made a p2p transaction that was cancelled. Was trying to buy USDT and I already transferred to the seller. The transaction was cancelled. For over 2 weeks now, I’ve been trying to get my money back. Binance has done little to nothing to get me my money back from the coin seller. 

This is very absurd. I’m super frustrated right now.",1,False,codeordietrying,NEVER USE BINANCE FOR P2P TRANSACTIONS,"{'id': 33232511, 'body': 'Hi, we always aim to resolve our user’s issues as quickly as possible. Therefore, please do reach our chat support from here: http://binance.com/en/chat One of our specialists will be waiting for you! If you already did that, please share your case ID with us by editing your review so we can check and assist further. |\xa0TS', 'modified': '2022-11-18T08:01:55Z'}"
2021-02-17 13:19:26,This is so disheartening that I can’t convert my coin to whatever coins I wanna have. The convertible rate is too high. Please work on this so you can have a lot of people using binance. It will really help if you can lower your convertible rate. I should be able to have as much as possible coin I wish to have but you guy don’t make it easy at all. Please work on this.,1,False,Bafosh,WORK ON CONVERTIBLE RATE,
2021-02-11 12:41:09,"Hello, iCant see my daily pnl anymore..since I updated the app to its latest version I’ve not been able to see it. I hope this would be corrected. Thank you.",4,False,Tobiloba.N,Profit and Loss,
2022-04-10 11:25:47,I’m having issues try to send from my meta mask to my binance,5,False,emy¥¥,Issues,
2022-04-09 05:57:15,"App very user friendly, easy to use and respond at every time",5,False,seeonjay,Lovely.,
2022-03-21 21:22:44,"Binance is the most trusted digital wallet in the world…
And not jus been a digital wallet, also have a token called  BNB Which play an amazing role in the crypto world…",5,False,doss manny,Binance is safe,
2021-08-20 14:25:38,Please am having issue logging in to my Binance account,5,False,Raymond1258,Why can’t i login to my Binance account?,
2021-11-11 21:16:08,I have not been able to login to my account for a few days now. Please help me,4,False,Godiver007,Can’t login,
2021-05-09 15:45:17,Your verification processes is one of the worst processes I have ever since. Your system lack consistency in login requirements. Verification after verification still you cannot verify a consistent data input.,3,False,chimex59,Verification process,
2023-09-25 21:14:50,The time of canceling order in the P2P trading is too small because most especially time before I will made my deposit the order has already been canceled which has lead to my loss of money.,2,False,investor small2020,P2P,"{'id': 39163090, 'body': ""Hi there! We greatly value our users' feedback and strive to resolve any concerns swiftly. In order to accurately assess and rectify the issues you've encountered, we kindly ask you to get in touch with our support team at https://www.binance.com/en/chat. Take a moment to share more details about your P2P order or trading experience for immediate support. They will then thoroughly review your situation and provide the appropriate guidance. Thank you! ~MH\n"", 'modified': '2023-09-27T01:41:44Z'}"
2020-09-25 12:16:45,"I had a very bad experience with Binance, I tried to withdraw in my country’s currency and it failed. I have written customer care many times to avail, from what I am seen it seems my money is lost cause customer care has not been saying anything positive. I have just realized that doing anything on this platform is just risky.",1,False,ogheneruno2009,Failed Fiat Withrawal,
2023-05-28 11:00:11,"I was trying to withdraw my crypto and a message pops up that “Your accounts withdrawal function has been temporarily disabled. potential reasons for restrictions may include potential violation of our Terms of Use”.
I didn’t do anything wrong, I didn’t violate the terms..",1,False,DF526,My withdrawal restricted,"{'id': 36803125, 'body': 'Hi there! For us to check this and instruct you accordingly we need to investigate this closely. Kindly reach out to us at our Live Chat Support via Binance.com/en/chat - FP', 'modified': '2023-05-29T23:40:05Z'}"
2022-02-03 19:54:25,It’s been days now Matic withdrawal has been unavailable,5,False,obicrypto1,Unavailable withdrawal for some coins,
2023-05-04 10:23:09,"Binance network is very bad,you people should do something with it before we find out a better trading App…Imagine me tryna trade my coin for the past 2 hours now,it keep me telling me to try again later,I tried entering the site with my pc,same thing",1,False,Aloma xxxx,Binance Network Issue,"{'id': 36358560, 'body': 'Hi Aloma, noted your feedback. We fully understand your concern. No worries and we are always ready to assist you! If you encounter network traffic issues, kindly try to switch to a different network (Wifi/4G) and make sure have a stable internet connection at the same time. Secondly, try to clear the APP cache (APP - Account - Settings - Clean Cache). Also, you can try to log in by using the website: binance.com/en for a better user experience. If the issues persist, just contact us at binance.com/en/chat for more support. ET💛', 'modified': '2023-05-06T02:06:09Z'}"
2023-04-25 05:31:49,"I withdrawal NGN fiat using cashlink all of the sudden the thing page got off and i was unable to go back to the page 
I didn’t receive money from the third party and I did not click on received 
But now the person did not cancel the trade and my NGN is frozen for 3days now 
I’ve contact support nothing was done about it 
Same as cashlink I was even unable to get to them 
Pls help",3,False,bjskjsb,I withdraw using cashlink,"{'id': 36190482, 'body': 'Hello, we are here to help! \n\nFor us to check properly and advise you. kindly edit your review and inform us of the Case ID. \n\nYou can also create another chat at Binance.com/en/chat - FP', 'modified': '2023-04-26T20:17:53Z'}"
2021-04-18 08:45:33,For a finance app it’s scary that each time I have to login it crashes,5,False,CypherCali,Login very glitchy,
2021-03-08 10:02:06,Hi binance pls it would be better we to get to know traders that are online to trade immediately in terms of releasing payment for crypto currency transaction,5,False,samirmiles,Slow traders,
2021-02-20 08:07:26,"Hi Binance, before the cbn banned on crypto currency I enjoyed trading on the app but now it is kinda frustrating for me... please can you guys bring back the naira pair since the ban has be lifted... thank you",5,False,chika2602,Naira pair,
2023-10-02 06:20:05,"I don’t understand everything here fully, I need assistance",5,False,boos yung,Boss,"{'id': 39304319, 'body': ""Hi there! We first suggest looking at our FAQ tutorials available on our website https://www.binance.com/en/support/faq for any basic questions. However, should you face any further issues while using our app, please don't hesitate to reach our support team at https://www.binance.com/en/chat and share your experiences. We are constantly ready to provide assistance to resolve any concerns you may encounter. Thank you! ~MH"", 'modified': '2023-10-04T05:24:10Z'}"
2020-08-31 14:16:52,Log in is stressful even for already registered user. Have to type user name and passwords over and over again. There are other apps related to this and the log in is not this stressful.,3,False,Busayo A,Log in,
2023-08-20 23:54:15,"Say no to Binance all over the world, Binance has assigned AlphaGPT and Catly$  as a partnership and they scam people billions of dollars. We will not trade in Binance and never allowed people to trade cause the CEO of Binance is the full scammer",5,False,Abdullahikt,Ye,"{'id': 38474169, 'body': 'Hello Abdullah!\n\nThanks for contacting us and checking on this. We can confirm that Binance does not have a partnership or cooperation with this project.Blockchain platforms, such as BNB Chain, provide the opportunity for anyone to launch their own projects and coins.This means that various projects can be created and exist independently without any direct involvement or endorsement from Binance. ^BT\n\n\n\n', 'modified': '2023-08-23T08:58:37Z'}"
2023-03-12 02:13:28,"Well it’s nice for the crypto community, and I do enjoy the level of model trade here in Binance when everyone smiles😎 Thanks for the upgrade on P2P",5,False,BTC Landord,BTC Landlord,
2022-05-31 23:20:34,I’ve been using binance for long and it’s still good and better🥳,5,False,percoseth,Still Good,
2022-04-01 22:57:53,i av been try to register with binance but it has be denied pls i need help to open my binance acc Thanks,5,False,Mrdc0147,register issue,
2022-04-20 18:03:04,The app is slow during log in,4,False,aabbuuaass,Complain,
2022-01-29 12:51:06,Binance be blocking our account without no particular reason. Kindly bring them down. They are thieves,5,False,DjSpeakz,Binance Scam,
2021-12-16 06:13:39,"What makes Binance even more beautiful is the way their customer care attend to you ASAP! 
Great app",5,False,Parcelg,Great application,
2021-11-28 11:27:59,"Hey you guys are great, but I can’t verify my account. i only have virtual issued forms of identification (Digital ID for NIN). Haven’t been issued physical copies yet( its been years), isnt there a way around this?",4,False,k405i,Verification,
2021-10-22 13:14:45,I don’t know why you keep telling me that I am not given permission to access my account on the app. Please release the app and let me have access. Thanks,3,False,segunowolabisam,Access,
2020-12-09 12:17:14,"Hello
I just started trading but I don’t know if it’s only me that notice a mistake with the buying order because when I buy at a price below the current price, I loss money instead of gaining it.......so pls give me a feedback I’m confused",3,False,isreeaall,Confused,
2021-11-16 13:44:09,"Good day,
I find it very difficult to update my profile, each time I try it always fail please your assistance will be highly appreciated",3,False,charles101101,Update,
2021-11-12 21:42:42,"Binance please my account has been blocked. I have submitted all requirements for verification but I keep getting denied. Please I spent a lot of HARD EARNED money buying the coins in my wallet. Please do something 
Thanks",3,False,EkaAustin,My verification,
2021-09-24 07:54:26,"This has to be the best app ever created with it’s efficiency and reliability, you can always bank on it .",5,False,Adesina Evergreen,Lovely app,
2021-06-02 22:19:06,This is the best app have ever come across since have started trading very easy to understand I love it,5,False,02da_vinci,Best app,
2023-01-08 20:50:54,I’m full of praise for this app. It definitely changed my financial school of thought. I’m pro crypto and decentralization onwards 💯🥳🥳🥳,5,False,belluci87,❤️❤️❤️,"{'id': 34209790, 'body': ""Hey, thanks for your support all along. We are constantly working on to provide a good user experience. If you need assistance, please don't hesitate to contact us: Binance.com/en/chat | We'll be happy to assist! -RA"", 'modified': '2023-01-10T21:12:28Z'}"
2021-04-17 15:03:20,This app has refused to verify my account since three days. It keeps saying “failed” after filling all the necessary information and uploading my ID and face verification... it’s really annoying.,2,False,000000011111232566778888,Annoying Failed verification,
