date,review,rating,isEdited,title,userName
2021-11-18 16:43:11,I have deposit SOL and it is successful in SOL Explorer but KUCoin did not balanced for 15 hrs. Pure negligence with customer and poor support. Better to use different exchange. Not recommend.,1,False,Deposit lost for 15 hours and no Responses,kmlmonk
2018-10-11 15:57:38,Crashes every 20 seconds on IPhone6+ making it impossible to use,2,False,Can’t use it,1Tevs
2021-11-15 16:58:40,"They pasted everything I copied  to the app and my account been hacked after that.

Don’t trust this app!!!!!",1,False,They steal whatever you copied and pasted to their system,uijemojemeno
2021-11-20 18:36:30,  Best app for crypto period !!!   ​‏ ‍ ‎,5,False,  ‍Greatest app to use I recommend investing in CRO THE CARD IS ALSO GREAT💯‍  ‏ ,Di）anna Schaden
2021-12-15 17:28:50,‎ Best place to trade crypto easily   ‎,5,False, ‏Number one‌  ,Clifton V﹃on
2021-09-27 09:27:16,Not sure why kucoin needs access to clipboard. I would think twice before using the app.,1,False,Privacy concerns.,parry_19
2022-06-13 10:41:47,"Disappearing filled orders, finally when I had a money-back I couldn't withdraw any coin.",1,False,I can’t recommend this,Następca
2022-04-11 18:39:01,Please fix the app. The charts zoom in and bounce around for no reason. It’s very frustrating.,1,False,iPhone app has bugs,Beesforcities
2021-12-11 16:39:20,  ‎Best app to trade crypto on and you can earn interest 😁😁😁😁😁     ‏ ‏,5,False,  Love cro coin ‎​ ,Ayanaヽ Kessler
2021-03-11 14:56:36,"Is not letting me log on. Last hour has been down and unable to connect. Cannot recommend, what a disgrace.",1,False,Broken app,FraserFIFA
2021-02-25 22:21:01,"KuCoin you best sort out your withdraw issues ! Will not let me withdraw my funds , and has now suspended me for 23hrs ?! Explain ?  This shouldn't be a difficult process !

Useless App.",1,False,Avoid do not use,jimmy crypto king
2022-05-11 21:56:07,Fix the app. I can’t even view some of the charts because view is freezing,1,False,Stupid app,mazflint
2022-01-10 21:05:12,Not good for privacy. Also had adverts on startup? Comes across as very cheap. Not a premium experience at all.,1,False,Pasting data from clipboard,an.mo
2022-09-12 15:20:34,"Be careful before you transfer between accounts Absolutely unprofessional and unorganized They steal your money No support at all
Leila keep disconnecting",1,False,Scammers,wotever12345679
2022-01-18 19:38:30,Very easy to use    ‍​  ,5,False,Great app for Bitcoin        ,Guillermina_Hogang
2022-12-18 20:21:42,If you want to use high leverage on lower time frames with tight stops the fees will essentially double your risk every time,1,False,Worst futures fees,fjdjndbshshfh
2022-01-04 08:21:24,Best exchange for gem hunting and great liquidity on larger assets. Kucoin is a top tier exchange!!,5,False,Awesome exchange,Vtvt15433
2021-11-26 14:32:23,"The bot trading doesn’t work on iOS, it is loading forever",1,False,Not working,dildato
2021-12-13 18:13:57,"  ）Crypto at its finest, at its purest. ‎‍​",5,False,  The Vault has Come. ‏‎ ,Dr！. Elijah Lesch
2021-11-30 20:39:36,  Ira Law loves this app super smooth easy to use love it‌        ‎,5,False, ‎Law‏  ,Abdullah >Jerde
2021-12-15 18:19:35,  iTs like magic Bitcoin and kucoin baby brother ​  ,5,False, ‍kucoin‌  ,Cara︶ Krajcik
2021-12-14 17:08:49,  Very easy to use.​  ,5,False, ‏Great app!   ,Elfrㄅieda Toy
2021-12-16 16:47:20,   ​‏Y’all should go Pro. ‎   ‍,5,False,‎‎   kucoin‏    ‎,Am?ani Fisher
2022-06-24 19:52:08,Impossible to get through to live chat,1,False,Kucoin,d dhindsa
2022-06-22 08:32:21,"Incredibly high trading fees and their customer support is filled with incompetent buffoons. Terrible company, go elsewhere.",1,False,Terrible service,ComradeSalt
2021-11-24 18:20:27, ‏Shiba is the one! ‎‍‍ ,5,False, ‏ Awsome place to buy crypto  ‎,Annamarie Bart(ell
2021-12-04 16:38:40,  ​Easy to use‏  ,5,False,  Nice   ,Finn︾ O'Keefe V
2021-12-14 16:36:38,​‎‌Amazing service love it  ‌,5,False,  Great   ,Audreanne Wil.lms
2021-11-10 17:34:34,not everyone likes dark mode screens,3,False,needs to be light mode,lamore127
2021-11-25 16:15:50,Clear breach of privacy and I had to uninstall it,1,False,App is pasting from the clipboard,stonksblocked
2021-11-18 21:35:08,Every time I open this app it copies from MH clipboard - hard uninstall.,1,False,Copying from clipboard?!,Because the nickname i wanted was taken
2021-11-13 00:05:17,"Horrible company, much better honest exchanges out there , boycott this one and their childish ambitions

STAY AWAY",1,False,Disgusting,kotryna s
2021-11-22 17:17:05,  ​The best app for trade and buy Crypto . I love it ‎  ‎‏‍‏,5,False,  Kucoin  ‍,As╄hlynn Harber
2021-11-21 21:08:56,Fir great proft join KuCoin ❤️❤️❤️💋💋,5,False,Great products,Khadija@7860
2021-11-22 18:53:44,"   Great app, no glitch, very secured.     ",5,False,  ‍Great App   ,Darre;n Hane
2023-03-01 09:06:52,Lost $9k usd due to their mismanagement and slow deposit process,1,False,Lost $9k usd due to their mismanagement,Dagher2002
2021-12-15 18:48:40,   Crypto Crypto meets visa! Its amazing! meets visa! Its amazing!   ‎‎,5,False, ‏ Crypto meets visa! Its amazing!​  ,Elta Reillㄅy
2021-01-02 03:52:10,Never received my funds,1,False,Stupid withdraw and deposit,mahbshiy
2022-06-25 06:20:33,My account is hacked and all assets gone away,1,False,Fraud,A-/👍🏻
2022-02-10 19:10:59,Very poor security. They don’t take any responsibility. AVOID,1,False,Got hacked on kucoin 👎,Niknook
2021-11-24 16:38:27,  Buy SHIB and watch it grow!      ‍‎ ,5,False,‎  Best app for SHIB‏  ,Br︶enda Rodriguez
2021-05-01 22:48:31,I’ve heard reports that this is a scam app just to steal your money!,1,False,Scam,Davidbond
2022-07-10 17:16:57,Good project,5,False,Apps,ahmedrone
2021-06-26 16:34:03,The people writing good comments are the people who made this scamming app,1,False,SCAM,Drizzy 2013
2021-12-02 16:41:23,‏‍I love this app   ,5,False,‎  Great App   ,Floyd B∞ernhard
2022-01-13 07:26:58,Avoid this app if don’t wanna be disappointed !,1,False,Kucoin,1Adaptor1980
2022-09-02 07:01:37,"No rewards, usdt deposits only, no referral bonuses",1,False,Pathetic,nicknamesTomTomorrow
2021-11-18 18:03:04,​‍ Simply love this app  ‍,5,False,  Love  ‍,David Bahringoer
2022-08-13 22:01:42,"a rubbish crypto exchange, they only aim to steal from you and nothing else",1,False,"thieves, stay away from them!!",halep991
2022-06-13 00:52:30,They easily liquidate your positions with fake shadows,1,False,Scamm alert.,johnhamm88
2021-12-13 17:18:31,  Great site!!!‎‌ ,5,False,  Review ‏ ,Edm＝und Fritsch
2022-04-01 13:16:51,My position disappeared,1,False,Bad app,krss955
2022-10-04 06:27:38,Hey please alot of people waitimg for you to Give answer about the LUNC burn,1,False,LUNC burn,Hsshhshhshhssss
2021-12-24 22:29:15,"Stay away from this app, better to use binance. THEY PRACTICALLY STEAL YOUR MONEY
DO NOT USE OR INVEST INTO 🙌",1,False,POOR APP,hchahhv
2021-12-17 20:18:58,It good app,5,False,Good,behzadmosazadeh
2022-01-05 02:11:36,I love KuCoin,5,False,Babak,❤️♥️lauren♥️❤️
2020-07-20 13:52:01,ETN baby!,5,False,Good exchange,Stress burger
2020-02-21 05:06:17,Good,5,False,Nice App,Ziaul Shikdar
2021-11-20 17:28:54,‌ Shiba inu ‏ ,5,False,​  SHIB TO THE MOON!!!   ,Alej?andrin Pfeffer I
2020-11-01 20:29:41,swindler,1,False,cheat,Alpkan6679
2020-10-27 21:26:48,Withdrawing is a nightmare.,1,False,Withdraw,toto🔴⚪️🔵
2023-01-15 00:27:57,❤️,5,False,P,big p stringfellow
2021-12-15 17:57:01, ‎🎤👍🤝🤝🚀🚀🚀 ‍​,5,False,  ☺️☺️☺️☺️   ,Demetris Hagen┘es
2021-12-14 17:47:49, ‎Best  ​,5,False,‌ ​Best investment I ever made ‏    ,Arturo Hodkiewi〖cz
2021-12-13 17:46:18,   Increíble   ,5,False,‎  Muy buena​‍‎,Angie Kuvaliws
2021-12-12 17:20:10,‍ Best app ever‌‌‎,5,False,   Best app ever  ‌,A╔urore Kassulke
2022-06-22 11:39:37,"One of the most cheaper plataforma to buy and sell cryptos . 
Do not forget to Use the referral code rP48D18 to earn BOnus to start trade .",5,False,MissGi,oeixinha
2022-01-06 23:10:17,Best coin listings and smooth to trade. Way better than Gate.io,5,False,Love KUCOIN,MR S 83
2022-01-21 13:53:18,"I really like KuCoin but as I trade futures I have to use elsewhere as KuCoin fees are scandalous. They say they are 0.025 / 0.075 maker / taker but they are not. 

Many trades I’ve made they have charged as much as 10% of the profit in fees. I’ve never seen this with Binance or Bybit who both have similar fees.",2,False,Futures fees are way too high.,ijaxwas
2022-01-03 14:11:22,East to trade,5,False,Emmanuel18112,emmanuel18112
2021-12-24 15:34:41,2AF code will not be approved after the update. Even though everything is perfect. Thank you for following up,5,False,problem,sajjad2020
2021-12-18 20:42:17,Smoooooooooooth,5,False,Mr,S-2d-C
2021-12-11 17:08:23,"  If you’ve done your research, you will use this app. Q42021… that’s all I’m going to say.   ‏‏ ‎   ",5,False,  Why use coinbase??   ,Ardella Bau%mbach
2021-11-30 18:13:59, ‏ So far I have it for three years and it’s great you can make money with Crypto if you know what your doing I give it five stars.thanks vaya for your costomar support a few day ago you and the staff are great.👍👍👍😎‌  ‏,5,False,‍​ Mr.Nikia Cole   ,Dr. Augusta McLa★ughlin
2021-11-25 09:45:54,"App is great, even better than the browser version. The app ONLY copies the code from the authenticator to log in. How do these one star reviewers manage to not get hit by a bus in the morning is truly a wonder.",5,False,"App is great, don’t trust negative reviews",Manny4292
2021-06-29 11:45:07,"Now that Binance is limiting withdrawals and deposits to and from UK bank accounts, it’s time you take a look at Kucoin, pretty much the same as Binance in terms of features but also a lot more cool stuff to make trading easier and holding even better!

Use code rJNCC44 to get 25% off trading fees",4,False,Binance Destroyer!,WillBangura
2021-08-20 03:56:45,"It’s almost impossible to login. You need a sms code to get past security, but it always arrives about 5-10 hours after you try to login in. Manage to login about only 4 times in the past month even though I try multiple times a day.",1,False,Impossible to login,JV Sunshine
2021-05-12 08:13:27,"The sign up process doesn’t work. 

You enter your number or email... there’s no submit button to be sent a verification code. 

You try to slide the puzzle piece captcha... it doesn’t move. 

They’ve used a crappy, generic template and it’s no good.",1,False,Trash,TuggyTugTugz
2021-02-13 14:17:22,"Been trying to withdraw but won’t let me, I know I’m typing in the right code they text me but they say it is wrong",1,False,Won’t let me withdraw,buy dipz
2019-09-06 09:57:55,"Takes forever to fill orders. Not just some times. Every time. Now I’ve missed my entry n have wasted time and money for nothing.

Withdrawing funds is a nightmare. Keeps saying code error when there’s no code error. Wait 2 hours😡 then when you try again it does the same thing. It’s like they don’t want us taking our money out. Starting to use KuCoin less and less and. 

Very high fees!!!",1,False,Withdrawing is a nightmare😡,Markraffertyyeah
