timestamp,reviews,sentiment,rating
2022-10-14,"Чому при намаганні виставити лімітний ордер мене в підсумку відкриває по ринку, ви там що курите??!",1,
2022-10-21,"Чому при зміні паролю, не можу увійти вже з новим паролем?? Не можу виконати вхід ні з комп'ютера ні з телефону?",1,
2022-10-23,"Скажіть, будь ласка, а це нормально, що через деякий час додаток пропонує верифікацію навіть тоді, коли я ним не користуюсь?",2,
2022-11-06,Найкраща біржа світу!!,5,
2022-10-18,"Після останнього оновлення! при вході в додаток вибиває графічний ключ, хоч я його не встановлював... Нащо робити оновлення, якщо після них додатки працюють гірше",2,
2022-10-20,"После закрытия приложения, оно запускается само и запрашивает биометрию, и так без остановки. Перезагрузка телефона не помогает. Это что вообще такое?",1,
2022-10-18,Все норм.,5,
2022-10-08,"Біржа та додаток просто клас! Врятували мою родину під час перших тижнів повномасштабного вторгнення руських терористів в Україну, коли наші банківські статки були заблоковані. Дякую за все, ви найкращі.",5,
2022-10-21,"Реєстрація та вхід через Google просто жах, а постійне підтвердження авторизації просто бісить. Виникає бажання видалити акаунт, але додаток не дає цього зробити і просить авторизуватись і зробити фото документу, яке воно не робить!",1,
2022-10-27,Непогано,1,
2022-10-12,Cool 😎,5,
2023-03-28,Дякую🥰,5,
2022-11-07,"Не додаток а повне гівно, вічно глючить система автентифікації та входу в систему, сама срань тупа пропонує добавити Гугл автентифікатор, потім він счезає з нугла і 48 годин чекаєш хз чого, то пароль не вірний то помилки то блокування від24 годин, не додаток а ГІВНО!!!!",1,
2022-10-25,"Боже яке кон....чене оновлення виставив заявки на фьючах, працював нормально, рука на пульсі, і тут добрий вечір -вибиває з програми, помилка 403, потім код помилки 141001, поки питався зайти в програму депозит з'їло..... Шокований",1,
2022-10-31,Супер,5,
2022-10-09,круть,2,
2022-10-12,"Віджет був кращий за плаваюче вікно. Так як віджет можно закріпити за потрібним робочим столом (або екраном), а плаваюче вікно залишається завжди на всих екранах і додатках, що в цьому випадку не потрібно. Дуже жаль, що віджета більше немає. Плаваюче вікно не замінник віджету. Дякую за вашу відповідь.",2,
2022-11-03,Worst platform for trading because of a lot of bugs and implicit rules.. Support telling me that I just need to blind-trade as a taker for 3 months and then they will decide to unblock me or not)). Ans there are no min requirement on orders count or transactions sum. This is crazy. Hope you will fix it sometime and be more transparent. Then I will come back. ChatId #96529134,1,
2022-10-05,"Зачем когда я открываю второй шорт, докидывать мне деньги в мой первый шорт чтобы у меня - был ЕЩЁ БОЛЬШЕ",1,
2022-09-29,"Я не можу пройти варифікацію ,все роблю вірно ,але далі не пускає ,вже дві доби",2,
2022-10-06,Не зручно користуватися на планшеті немає горизонтальной орієнтації екрану,2,
2022-10-05,найкраща біржа для трейдінгу...,5,
2022-09-27,Where is widget?,1,
2022-10-01,Супер поки!,1,
2022-09-28,Пропав віджет,1,
2022-10-04,Неможливо пройти реєстрацію,1,
2022-10-03,work smoothly,5,
2022-10-02,надійна платформа,4,
2022-10-02,Good,4,
2022-10-05,👍,5,
2022-11-30,Не працює! Білий екран і кнопка Вийти.,1,
2022-09-27,Активно купуємо BNB !,5,
2022-09-27,Неможливо пройти верифікаціїю.,1,
2022-09-19,"Я не моду щареєструватися, хочу скинути пароль а там пише ""our system is busy"" тобто ви ігноруєте мій акаунт😡",1,
2022-09-19,👍😋,5,
2022-09-16,"немає функції відміни багатьох монет зі стейкінгу одною кнопкою, і взагалі дадайте фільтри на стейкінгу",1,
2022-09-16,"Чудовий додаток, все працює на 100%",5,
2022-09-14,Ніяк з десятої спроби нехоче мене верифікувати,1,
2022-09-29,"норм додаток. але є глюк - коли намагаєшся дивитись графік монети, не з першого разу показує, треба два рази натискати. а так все норм",3,
2022-09-14,"You send me a message saying that I have problems logging into my account. OK. You recommend me to contact the support chat, but how do I do this???? I'm being kicked out 3 seconds after entering your site!!!! I enter my username and password, go to the site and after 3 seconds I am thrown out of it!!! And so every time!!! Damn, how can I contact support in this case?? 🤬🤬🤬🤬🤬🤬",1,
2022-09-13,Good,4,
2022-09-15,Не можна ніяк пройти верифікацію,1,
2022-09-11,"Після оновлення, не працює фючерсний калькулятор.",1,
2022-09-12,Глючить. Баг при верефікації...,1,
2022-09-11,поки все чудово,3,
2022-09-13,Чому бонус так довго не приходить?,1,
2022-09-12,"Круто , круто працює",1,
2022-09-11,good,4,
2022-09-10,Спс,4,
2022-09-12,"Витратив багато часу і нервів на верифікацію. Отримати реферальний бонус не вийшло, бо не встиг за 14 днів поповнити. Такі дедлайни абсурд. В підсумку нема ніякої мотивації вкладати гроші знаючи, що я буду в гірших умовах за більшість користувачів.",1,
2022-09-06,"Чудовий додаток, як і сама біржа. Пасивний заробіток завжди під рукою)))",5,
2022-09-07,Зручна та надійна програма.,5,
2022-09-07,"Scam. The money was stolen and not returned. Your chat and support are worthless. When your algorithm steals money, you do nothing!",1,
2022-09-09,"Я не вірив в це,але я виграв гроші в цьому додатку,але пройшовши пів року,я в цьому додатку програв все,навіть машину продав.",1,
2022-09-03,"Все чітко, і ясно",5,
2022-12-01,"Биржа Binance хорошо сделана и удобна как на телефоне, так и на PC. Только один не большой минус с NFT, очень сильно лагает что на телефоне так и на PC, а так всё классно, удобно, надёжная биржа советую ;) 5+",5,
2022-09-08,зручна та функціональна програма,5,
2022-09-08,найкраща біржа,5,
2022-09-06,Сама ліпша біржа,3,
2022-09-07,ок,3,
2022-09-03,"Не можливо зайти в свій акаунт!!! Вибираю змінити пароль , а відповідь - наші системи зайняті спробуйте пізніше, і так уже 2 дні! В чат бот написати неможливо, при вході в нього видає помилку 403. Що робити ???? Потрібно терміново зайти.",1,
2022-09-07,"короче акція виглядає наче хайп на українцях. в мене отримати картку не вийшло - нічого вони зробити не можуть бо у них в системі я був в якійсь іншій країні, а тепер в цій, але нічого підртимка вже зробити не може, вибачте. видалити аккаунт теж не можуть бо в них немає такої функції, що теж не є правильним враховуючи те що компанія збирає і зберігає сенсетів дейта - можливість видалити аккаунт має бути. так в принципі наче все інше норм, по іншим питанням допомогли - біржа непогана.",2,
2022-08-20,"Дуже погано. Інтерфейс нестабільний, що на сайті, що в додатку.",2,
2022-08-31,"Після останнього оновлення працює дуже поганого, нестабільно. 🙁",2,
2022-08-22,Приложение в последнее время работает очень медленно..,2,
2022-08-19,Не могу продать крипту. Котировки не доступны. Лохотрон. Trade unavailable Quotes for this currency are temporarily unavailable. Please try again or switch to another currency. Again.,1,
2022-08-23,"Не знайшов кнопку для швидкого моніторингу створених оповіщень за цінами, щоб переглянути уже створені оповіщення мені необхідно створити нове",3,
2022-08-22,Неможливо зайти на аккаунт,1,
2022-08-27,найкраща криптовалютна біржа,5,
2022-08-31,Задрали со своей рекламой,1,
2022-08-21,"Непрацююче сміття! Якби не для IT Generation, ніколи би таким багованим та тормозним продуктом не користувався! Пройти верифікацію неможливо! І дивна, дуже підозріла співпраця для IT, з державною структурою.",1,
2022-08-19,Dosnt work,4,
2022-09-01,Не збоїть,1,
2022-10-30,класна,5,
2022-08-29,супер,5,
2022-08-27,Швидко,4,
2022-08-23,"Дуже погано. Не зручно і не швидко. Не можу увійти в свій акаунт з телефону. З'являється повідомлення ""Помилка запиту мережі"". Система безпеки ідентифікує програму як небезпечну, попередження про віруси a.expense.russiavirus.d та a.grei.PiggyGoldcoin.b. Видалила повністю. На комп'ютері не можу закінчити процес підтвердження особи. На останньому етапі верифікації зависає.",2,
2022-08-16,Програма топ СБУ одобрила,5,
2022-08-20,В загальному зрозуміло тільки до самого додатку потрібна ще декілька додатків щоб надавали тобі доступ для поповнення або знаття коштів. а в загальному нічого страшного все зрозуміло тільки я новачок в цьому ділі і багато не розумію.,2,
2022-08-14,😊,5,
2022-08-19,Жахливо! Зареєструватися неможливо: просто не працюють кнопки!,1,
2022-08-20,На мою думку дуже гарний додаток. Користуюсь вже давно.,5,
2022-07-31,"Поставив би 0, але не можна. В верефікаї не приймаєте оригінальну банківську виписку. Це жах.",1,
2022-08-02,"Оновлення м'яко кажучи відстій! Тупить, не підтягує курс і ще багато недоліків, виправіть",2,
2022-08-16,Вже два дні намагаюсь пройти верифікацію. Результат 0. Поки оцінка 1 як мінімальна!,1,
2022-08-02,"Після останнього оновлення, дуже повільно все грузить. І глючить додаток.",2,
2022-08-17,"Гарний додаток, але не вистачає локалізації)",4,
2022-07-31,Хороший сервіс для торгівлі криптовалютою я задоволений,5,
2022-09-13,"Нестабільний стоп-лос, який може закрити зі збитком, у декілька разів більшим за зазначений",2,
2022-08-08,The worst app ever developed,1,
2022-08-16,Неможливо пройти реєстрацію. Кнопка верифікації не працює. Також неможливо зареєструватись через Google.,1,
2022-08-07,Що це за програма і не хочу більше бачити цю програму в рекламі,1,
2022-08-05,"Дуже, Дуже все погано Немає всіх функцій",2,
2022-07-30,Один з кращих.... якщо не найкращий🇺🇦,5,
2022-08-07,Отличное приложение. Пока без лагов.,5,
2022-08-14,"Верификация не работает, просто жму продолжить выкидывает в предыдущие меню.",1,
2022-08-04,Кожна нова обнова ще гірше й гірше не розумію чим займається команда,5,
2022-08-11,"Верифікація не проходить, просто вкінці скидає на початковий екран для верифікації",1,
2022-08-20,"Найбільш глючний, непослідовний абсолютно непродуманий і непрацюючий додаток з усіх з якими мені доводилося працювати.",1,
2022-08-27,"Не можу пройти верифікацію, коли завантажується останнє фото, то додаток повертає на початкову сторінку верифікації, що робити?",1,
2022-07-31,Після оновлення іноді не грузе ринки,3,
2022-08-12,хороший мобільний додаток для покупки і торгівлі криптовалютою,5,
2022-08-09,"Настолько кривой програмный продукт еще поискать нужно, что уже говорить о доверении каких либо денежных средств...",1,
2022-08-13,Зручний додаток. Рекомендую,5,
2022-08-19,"Вона глючить, не можна пройти верифікацію, паспорт додав фото зробив а от остання розпізнання обличчя не працює, пише не закривайте рот руками",1,
2022-08-22,В мене після останнього оновлення проблема із входом в програму. Коли я заходжу в додаток в мене відразу виходить.У мене після останнього оновлення проблема із входом у програму. Я не можу зайти в програму.,1,
2022-08-02,"Користуюсь відносно нещодавно, але все працює дуже добре. Подобається дизайн і працює добре, що на ноуті, що на телефоні. Багів поки не зустрічала, тому тверда 5",5,
2022-07-28,Чому як я намагаюся зареєструватися то в мене не вдается?,1,
2022-08-10,"Практично не працює, вісить коли різкі рухи на ринку. Доречі ваш чат також не працює. Втрати від неможливості торгувати будете відшкодовувати?",1,
2022-08-15,just started to start,2,
2022-07-31,"Реклама дно, заїбала",4,
2022-08-02,"После обновления перестал работать график. Он просто стоит на том месте, с которого зашёл в программу. Все меньше и меньше мне бинанс нравится как биржа.",1,
2022-07-28,Неможливо верифікуватися :(,1,
2022-08-15,Немає слів! Неможливо видалити свій обліковий запис. Там посилають Вас по колу. Я просто хочу видалити свій акаунт! На превеликий жаль не можу поставити 0.,1,
2022-08-15,Неможливо зареєструватися жахливий додаток,1,
2022-08-15,Чудовий додаток!,5,
2022-08-09,"Чому не вдається пройти верифікацію? Фото паспорта приймає, після селфі пише що не достатньо чітке фото документів! Як це зробити? Я вже 2 години пробую і ніяк не вдається",1,
2022-08-19,"Вже з самого початку проблеми з верифікацією. Вже другий день намагаюсь верифікуватись, а вибиває помилку. Намагалась зв'язатись з службою підтримки та це зробити просто не можливо. Як з вами зв'язатись??",1,
2022-07-29,"топ 1 крипто біржа є топ 1 все оправдано ,куча ліквідності швидкі ордери ,дуже зручно і зрозуміло я не бот ) реально топова біржа краще ненайдете. Лише 18+",5,
2022-08-10,"Коли я проходжу верифікацію, перевірку особи і роблю селфі, моє фото не додається, а просто залишається на екрані і нічого не відбувається. Хоч галочка є, але вона не реагує на на тискання. Як це змінити?",1,
2022-08-17,класна функціональна біржа,5,
2022-07-29,Непроходить селфі варифікація,1,
2022-08-23,Супер приложеніє,5,
2022-08-04,🤔👍👍👍👍👍,5,
2022-07-30,👍👌,5,
2022-08-22,Чудово,5,
2022-08-22,👍👍👍😭😭,5,
2022-08-09,"Це жах! Ніяк не можу пройти верифікацію, раз 10 вчора пробувала і сьогодні раза 3. Кожен раз видає помилку, хоча фото чіткі. Зв'язатися з тех.підтримкою теж не можу, адже що на телефоні, що на комп'ютері вибиває одразу помилку верифікації і навіть на значок з чатом натиснути не можна 😡",1,
2022-08-16,Monay,3,
2023-03-19,Останнім часом взагалі біржа спортилась. Сповіщення перестали приходити ні про ціну ні про ліквідацію. Почались дурні проколи суто щоб ліквіднути тих чи інших. Коли режим шеджування не в ключений і ти прикриваєш шорт іншою позицією то коли позиція іде в невеликий поюс загорається АДЛ індикатор але на мінусові позиції він завжди мінімальний.тех підтримака не може вирішити проблему з якою я до них звернувся. І ще багато іншого,1,
2022-07-17,Жахлива программа. Не дают навіть верифікацію пройти.,1,
2022-08-18,"please add option for disable auto log out, thanks.",1,
2022-11-24,Топ 1 біржа крипто ринку,5,
2022-07-20,Good day. Could you please Turn back previous version of binance. The last updating is agly.,4,
2022-07-27,другий день не можу вивести гроші.,1,
2022-07-20,"Глючать деякі функції, зависає та не відображається графік, пропадають показники на фьючерсах та спорті",2,
2022-07-19,Я люблю эту биржу),5,
2022-07-20,Де ділись графіки хто їх тестує ті оновлення якісь буряти чи шо,1,
2022-07-15,Останнє оновлення на 15.07.22 значно погіршило інтерфейс. Тепер в споті вискакує купа непотребу при натисканні на вибрану монету.,1,
2022-08-02,"Просто лучшие в своей нише. Добавьте пожалуйста уведомление об статусе ордена. И сделайте более быстрым работу приложения, стало часто подвисать.",5,
2022-07-22,why did prize boxes stop being given to me?,1,
2022-07-18,пройшов верифікацію вдало,5,
2022-07-28,Працює некоректно.,1,
2022-07-27,Капец биток упав,1,
2022-07-20,поки все норм,3,
2022-07-22,все супер,5,
2022-07-28,Верифікувати спустя 15днів,1,
2022-07-20,Удобно 👍,4,
2022-07-22,"Перестав працювати додаток (автооновлення вимкнено) , оновився вручну - все рівно нічого не працює, навіть не завантажується домашня сторінка. Це несерйозне і образливе відношення до користувачів, оновлення взагалі непрацююче",1,
2022-07-25,працює,4,
2022-07-24,шлак,4,
2022-07-29,🔥🔥🔥,5,
2022-07-11,"При виході з фонового режиму, пересатють підтягуватися данні.",2,
2022-07-13,super,5,
2022-07-13,Ok,3,
2022-07-14,рекомендую,5,
2022-07-09,"Чим далі тим все гірше, пора йти звідси. Трохи жаднуваті. Допомога біженцям, просто піар ход, картку прислали швидко, а допомога - відсутня, все туманно, але звучить яскраво, жаль.",3,
2022-07-03,Зручний і доступний додаток.,5,
2022-07-03,"Повна хрінь, недає пройти реєстрацію, просить ключ безпеки якого немає внаявності!!!",1,
2022-07-09,"Багато говорити не має толку, сама топова біржа👍",5,
2022-07-06,Для ідентифікації не натискається ОК після зробленого селфі,3,
2022-06-30,Після того як згортую програму щоб підтвердити код який прийшов на почту заходжу назад а регістрація починається спочатку,1,
2022-07-04,Ну дуууууже файно),1,
2022-07-06,I like everything,5,
2022-07-05,"При підтвердженні ел.пошти, виникають труднощі, а семе згорнувши додаток щоб зайти в пошту подивитись код, і знову повернувшись в додаток починається реєстрація з самого початку.",2,
2022-07-01,Барбер шоп,3,
2022-06-30,Крутяча біржа,5,
2022-06-28,Super,5,
2022-07-08,топ,5,
2022-07-15,nice,4,
2022-07-11,Ок,3,
2022-07-07,👍👍👍👍👍,5,
2022-07-13,"Бржі маніпулюють ціною ринку. Особливо це стосується ф'ючерсної торгівлі.Боти або стримую ціну,або направляють у вигідну для бірж точку.Особливо це відчувають люди які торгують не великою сумою з великим плечем,а таких людей більшість і боти їх бриють.Взагалі ні кому не рекомендую фьючерсну торгівлю.Підтримка полюбляє скидати посилання на правила.А коли відмазку знайти не можуть то у відповідь""Вибачте не знаємо чому система вас не зафіксувала, допомогти не можемо"". Втратили довіру.",1,
2022-06-27,👍,5,
2022-06-22,It's not working on Chrome OS,1,
2022-06-22,"Додайте на фючерсах у пергляд графіку кнопку закрити угоду по ринку, буде взагалі супер. На маленькому графіку немає об'єму, а це важливо.",3,
2022-06-23,Довбойоби. Навіщо відправляти мене в центр підтримки якщо воно не працює. Мені легше видалити програму ніж розбиратися що там до чого,1,
2022-06-26,Зручно та швидко👏,5,
2022-06-27,"Unable to pass verification, due to poor mechanism of photo verification. The UX so ugly designed, that I'm even unable delete my non verified account.",1,
2022-06-27,"Чуваки, не діло, викидує без можливості зайти в момент коли я маю апрувнути p2p переказ. Уже апеляцію отримав по смс, а увійти не можу",1,
2022-06-18,impossible to complete antibot system,1,
2022-06-19,"Гівнобіржа, ніяк не захищає від викрадення коштів, двухетапна аутифікація як виявилось не панацея, або викрали її обійшовши. Підтримка жесть, немає кнопки вкрали кошти, наче такої проблеми не існує. В налаштуваннях відсутнє блокування на вивід коштів.",1,
2022-06-20,Глючит безумно,1,
2022-06-24,"- Після згортання графік зникає, оновлення графіку не допомагає. - відображення ордерів і відкритих позицій зникає з графіку. - Зворотній відлік зникає. - Відображення pnl працює кілька секунд-хвилин і зависає. Pixel 3xl",1,
2022-06-06,"розмір програми 0.5Гб, ще й таке тормознуте і глючне, шо здуріти",1,
2022-06-14,"Вигідний курс з рішенням вводу $ для UA!Ставайте моїм партнером,код 38273785",1,
2022-06-08,"Є куди рости. Вилітає, збиваються сторінки застосунку, висне, не відображає контент",1,
2022-06-15,Ніяк пройти верифікацію обличчя( я не можу відновити акаунт...,1,
2022-06-05,"Проблеми з веріфікацією, просто не можливо це зробити, не відкриває вкладку, виправте",1,
2022-06-08,"Аккаунти дуже часто взламують , дбайте добре про захист, бо бінанс не дуже хоче вас захистити",3,
2022-06-10,Неможливо верифікувати свою особу. Fiscal code is invalid,1,
2022-06-16,Impossible to verify personality. After selfy it's start from the beginning (photo of your documents). I've tried several times,1,
2022-06-14,Не вдається пройти верифікацію,1,
2022-06-09,Жахливо оптимізована верифікація.,1,
2022-06-15,Відмінний застосунок!,3,
2022-06-19,Все добре.,5,
2022-06-18,Приложение супер!!!,5,
2022-06-14,"Я собі торгую, забув виключити vpn блокують мене на 2 тижні, пишуть пройдіть підтвердження адреси, ввожу все спочатку статус на розгляді оновлюєш сторінку і вибиває помилка верифікації.",1,
2022-06-07,Все супер.,5,
2022-06-14,Супер!,5,
2022-06-08,топ біржа),5,
2022-06-12,Cool app.,5,
2022-06-15,ну норм,1,
2022-07-10,top,5,
2022-06-13,👍,5,
2022-06-20,Ок,3,
2022-09-23,👍,5,
2022-06-08,"Одна з кращих криптобірж,та п2п площадок.",5,
2022-05-31,Не можно пройти верифікацію вже 3 дні,1,
2022-05-28,"Проблемы с верефикацией , не получается верефицироваться уже несколько дней . Отправляя документы и видео , ничего не решилось",1,
2022-05-30,SGIQWUCM при реєстрації вставляєте id та отримуєте 10% кешбеку з комісії,1,
2022-06-02,"Як тут верифікуванитися, вже 4 рази скидала фото і т.д... постійно відхиляють ????",1,
2022-05-30,Verification is broken!!! It asks to keep my phone vertical while I actually do keep my phone vertical. This is a crazy bad piece of software.,1,
2022-05-27,"Не слишком ли много персональных данных ,для примитивного тотализатора??? Мошенники однозначно. Таких уродов ещё поискать надо,на@бать не получилось,дак начали задрачивать.",1,
2022-05-31,дуже класно,3,
2022-05-30,good,4,
2022-06-03,"Что у вас за верификация конченая? 5 раз делаю всё по инструкции, все фото отличного качества и каждый раз что-то не нравится. Тоже мне биржа номер один, ну вас нафиг",5,
2022-06-03,ok,3,
2022-06-03,"Дно додаток!!! Пише, що можна виграти 1000 доларів за 1 долар. Заходиш на ""pay"" , просить авторизацію, нажимаєш авторизуватися, тобі вибиває меню отримати код через смс, або на емеїл. Нажимаєш любе іде зворотній час 1 хв. Чуєш звук смс або повідомлення на пошту переходиш на них, щоб скопіювати пароль. Після цього вертаєшся в бінанс щоб вставити цей код, тебе вертає в попереднє меню, яке було до підтвердження. Телефон Андроїд. Не гоже так лагати в такому серйозному додатку.",1,
2022-05-31,"Неможливо верифікувати аккаунт через технічні недопрацювання розробників. Камера фотографує зеркально, важко зфокусувати і навести на документ, при цьому, навіть, якщо вдається навести не завжди приймає фото...(це щодо веб версії) а про додаток взагалі мовчу- білий екран і все. (білий webview). Йди купуй новий смартфон.. в не факт що верифікуєшся.. Таке відчуття, що Бінанс розробляли кацапи. Не рекомендую",1,
2022-05-24,good,4,
2022-05-30,Superb app! I have no bad remarks now.,5,
2022-05-20,"the worst platform in the world !!! I can't pass the verification for a month, the support service is zero",1,
2022-05-25,Не вдається пройти верифікацію.,1,
2022-05-20,"the most disgusting interface, i can't pass the verification",1,
2022-05-18,"Ні зарееструватись,ні видалитись,сайт глючить на всіх версіях",1,
2022-05-23,"Обнова супер, частина того що не вистачало. Розробникам великий плюс. Круто!!!!",5,
2022-05-19,Чому є тільки старий внутрішній паспорт та закордонний? додайте ще новий паспорт!,1,
2022-05-27,"Kucoin конвертував LUNA в LUNC зі збереженням вартості, а binance її просто злив, не даючи можливості навіть обміняти)",2,
2022-05-21,"I can’t change the number, it asks for verification again. but not a second does not allow you to press something else",2,
2022-05-23,Супер. Приємно працювати.,5,
2022-05-20,Хотів перекинути на бінанс з траст валета usdt(ERC20) нехватило оплатити комісію. Через е години прилетіло мені на гаманець terk і всі мої usdt пропали і ніде не появляються.,1,
2022-05-17,зручна прога рекомедую,4,
2022-05-20,Важко верифікуватися,3,
2022-06-01,Використовує дуже багато файлового сховища (за невеликий термін користування набігає більше 1Гб). Для такого додатка це нонсенс. Весь телефон починає повільніше працювати. Будь-ласка займіться оптимізацією.,5,
2022-05-19,vse chudovo,5,
2022-05-29,розбираюсь,5,
2022-06-23,good,4,
2022-05-23,like,5,
2022-05-31,Грац,4,
2022-05-26,Супер,5,
2022-05-30,👍,5,
2022-05-21,Normals,3,
2022-05-18,gut,4,
2022-05-27,Good,4,
2022-05-14,все зручно. зрозуміло. переключайтесь відразу на про версію. Лайт не не інформативна.,2,
2022-05-13,"класна програма, мінусів не знайшов.",3,
2022-05-13,"Додаток, який дозволяє заробляти гроші торгуючи криптою, прямо зі смартфону.",5,
2022-05-14,p2p неактивна кнопка на підтвердження (зависає сторінка підтвердження і весь додаток). А взагалі додаток непоганий.,2,
2022-05-13,Єдина помилка яку я помітив - не працює сканер qrcode.,1,
2022-05-14,"Mystery box ,not opened.",1,
2022-05-15,Неможу пройти аундифікацію пробував 10 раз,1,
2022-05-15,"Не фотографує документів, чому!?",1,
2022-05-17,Поганий зворотній зв'язок,3,
2022-05-12,"Все працювало ок +-2 місяці,потім заходжу вибираю депозит>Приват24>суму і не вдається закинути грн,так само і не можу тепер вивести на картку",1,
2022-05-12,Супер,5,
2022-05-14,супер,5,
2022-05-17,Super,5,
2022-05-13,"Чесно кажучи... Скільки недоработок при регістраціїї я ще не бачив... Хотів розпочати з цієї біржі, але краще вибрати іншу, чому якщо я мешкаю в іншій країні не можна прикрипіти договір? Чому не можливо удалить свій акаунт? Чому обов'язкова варифвкація?...",1,
2022-05-15,👍,5,
2022-05-13,норм,1,
2022-05-23,"Самый глючний, кривий додаток з яким мав справу. Причому й мобільній версії, й ПК, й браузерній. Веріфікацію пройти не можливо. Тричі звертався в тех підтримку. По декілька годин спілкування - повторюють зробити по 10 разів одне й те саме. Закінчують пропозицією купити ще один телефон, або документи ваши не справжні й закривають чат. Дуже не рекомендую, при наймні українську (на території України) версію. Не знаю як їм гроші довіряти можна.",1,
2022-05-11,"враження неймовірні, але гроші закінчилися 👁️👍",2,
2022-05-09,"Дуже добре працює додаток,без нарікань.",5,
2022-05-12,"Binance scammers stole $ 1,800 from me. just liquidated my position in which there was no liquidation !!! return my money to me or return my position !!!",1,
2022-05-10,"Чудова біржа та проста у використанні, мені подобається!!! Рекомендую всім починати з неї, а там дивіться самі що краще!!!",5,
2022-05-09,Все добре поки зауважень нема.,5,
2022-05-08,"Хороша платформа для продажу/купівлі крипти, но після оновлення висне просто страшно...",3,
2022-05-09,nice application. thanks for it.,5,
2022-05-09,very good app!,5,
2022-05-09,Все супер!,5,
2022-05-09,шикарний додаток,4,
2022-05-09,Мені все подобається,5,
2022-05-10,Good 👍,4,
2022-05-11,top),5,
2022-05-12,Все добре,5,
2022-05-09,ok.,3,
2022-05-09,рокета,3,
2022-05-09,Barabekus,3,
2022-05-10,супер,5,
2022-05-09,super,5,
2022-05-01,"Дуже цікава гра!!! Доступно безліч можливостей, такі як, просрати квартиру, або дві. Дивлячись як зірки на небі зійдуться",5,
2022-04-29,Сложно для не опытного пользователя.,2,
2022-04-30,"Єдина проблема це те ,що депозит з 550 гривень. Можна було б зробити зі 100 грн.",2,
2022-05-05,"відмінна біржа,все на вищому рівні,зручна у використанні підійде як новачкам так і опитним трейдерам.багато різного інструменту для роботи з криптою та фінансами.",5,
2022-04-29,👍✅🇺🇦,5,
2022-04-29,Хороша біржа),5,
2022-05-01,все доступно и понятно,5,
2022-04-24,Топ,5,
2022-05-02,"Додаток не сприймає обличчя на верифікації - то йому те не так, то інше...",2,
2022-04-26,"Зробіть, будь ласка, можливість у віджетах відображати потрібну криптовалюту. Дякую.",3,
2022-04-23,"Binance - це китайська помийка, що передає персональні дані в ФСБ росії.",4,
2022-04-22,Комиссию снимают по 2 раза. Деньги вывести нельзя. Тупо швыр,1,
2022-04-28,Не можливо пройти верифіуацію за допомогою селфі. Оператор підтримки стверджує що додаток не сумісний з телефонами xiaomi,1,
2022-05-05,"Добрый день, не могу пройти верификацию, выбивает ошибку, по данным которые ввёл все правильно",4,
2022-04-26,Проблеми з верифікацією яку я ще досі не можу пройти а так норм,1,
2022-04-29,"Неможливо пройти верифікацію, відправив додаток до паспорта з пропискою, забракували",1,
2022-04-26,Неможливо верифікувати обличчя. Постійні повідомлення про закритий руками рот чи очі.,2,
2022-04-22,"Когда хочу войти в аккаунт, приходится данные копировать из нотаток. Не работает клавиатура при входе",1,
2022-04-15,"НЕ МОГУ ВЫВЕСТИ ДЕНЬГИ, ВЕСЯТ В ОБРАБОТКЕ УЖЕ КОТОРЫЙ ЧАС. ЭТО НЕПРИЕМЛЕМО, ЖИВОЙ ПОДДЕРЖКИ НЕТ.",1,
2022-04-28,Чому непрацює верифікація особи ? Ніяк неможна заповнити дані особи ((,1,
2022-04-22,"Добрый день!Не могу пройти верификацию,никто не отвечает на письма,где вообще Ваша поддержка?!",5,
2022-04-10,"ужасно работает приложение. после того как свернул программу, она перезагружается, из-за этого невозможно пройти верификацию",1,
2022-04-25,В перший день регістрації не міг пройти верифікацію обличчя Через 3 дня її взагалі не було А так додаток не поганий,2,
2022-04-26,Не проходить верифікація.,1,
2022-04-30,"Невозможно зарегистрироваться. Постоянно пишет верификация не прошла. Когда верификацию одобрило, вожу свой пароль, а мне пишет что он не правильный",1,
2022-05-09,Все круто☑️,5,
2022-04-11,"In a futures section when return to app from background 📉 not displaying. Need to close app, remove it from recent and open again. Please fix it 🙏",1,
2022-04-27,Сняли 40 гривень комисии. Пополнить можно только на ихний кошелек а потом плоти опять комисию что бі снять к себе на кошелек. Дичь а не приложение.,1,
2022-04-17,"Не в змозі верифікувати мене, уже разів 7 відправляв їм фото документів, фото чітке, якісне, мені ж продовжують відхиляти аргументуючи тим що не можливо прочитати id.",2,
2022-04-14,Good Day,4,
2022-04-28,Неможливо верифікуватися,1,
2022-04-27,Great!,5,
2022-04-28,"Неможливо щось зробити. Верифікацію з необхідними даними не приймають. Фото картки резидента і лист з адресою, на яку цей документ отримано забракували. Додаток при запуску автоматично вимагає пройти Верифікацію і нічого окрім цього зробити не можна.",1,
2022-04-14,"It's impossible to use the Trading View. After create by mistake some marker, I can't delete it and even choose that marker. For example, I made a Fibonacci grid with incorrect numbers and I can't choose it for moving or deleting 👍",1,
2022-04-15,Вау,4,
2022-04-23,Trash,1,
2022-04-11,👍,5,
2022-05-09,Nice,4,
